,artist,danceability,valence,tempo,liveness,song,popularity,speechiness,mood,loudness,duration_ms,energy,release_date,acousticness,mode,instrumentalness,key,year,artist_genre,artist_popularity,artist_followers,hit,words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
4911,Kiddtetoon,0.892,0.501,89.995,0.0996,Illuminati - Remix,72.0,0.182,Happy,-8.311,290667.0,0.531,11/5/2020,0.06,1.0,0.0,0.0,2020.0,chilean trap,48.0,117489.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4912,Bad Bunny,0.81,0.879,154.083,0.123,Está Cabrón Ser Yo,71.0,0.254,Energetic,-3.999,227939.0,0.854,2/28/2020,0.0732,0.0,0.0,10.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4913,Natti Natasha,0.769,0.841,173.931,0.0988,Qué Mal Te Fue (Remix),72.0,0.105,Happy,-5.042,206897.0,0.712,10/9/2020,0.0812,0.0,6.67e-06,7.0,2020.0,reggaeton,74.0,10685244.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4914,Yandel,0.786,0.731,92.953,0.161,Dembow 2020,72.0,0.0836,Happy,-4.31,168052.0,0.811,7/31/2020,0.122,1.0,3.99e-06,8.0,2020.0,reggaeton,78.0,8409586.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4915,Anuel AA,0.708,0.51,88.015,0.096,Keii,71.0,0.0391,Happy,-3.095,210000.0,0.797,2/7/2020,0.4,0.0,0.0,0.0,2020.0,reggaeton,88.0,41096825.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4916,Wisin,0.701,0.706,180.057,0.13,No Me Acostumbro,72.0,0.129,Energetic,-2.904,242867.0,0.8,12/3/2020,0.381,1.0,0.0,9.0,2020.0,reggaeton,80.0,8306446.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4917,Anuel AA,0.843,0.898,126.989,0.0527,El Manual,71.0,0.0503,Happy,-2.344,210624.0,0.845,5/29/2020,0.35,1.0,0.00168,0.0,2020.0,reggaeton,88.0,41096825.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4918,Aitana,0.621,0.834,151.988,0.13,Más De Lo Que Aposté,73.0,0.0552,Energetic,-3.01,205031.0,0.918,7/30/2020,0.0754,0.0,0.0,1.0,2020.0,,75.0,3227761.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4919,Anuel AA,0.786,0.608,105.029,0.0822,China,72.0,0.0881,Happy,-3.702,301714.0,0.808,5/29/2020,0.0846,1.0,0.000289,7.0,2020.0,reggaeton,88.0,41096825.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4920,Camilo,0.494,0.675,145.606,0.238,El Mismo Aire,71.0,0.362,Sad,-6.011,186256.0,0.456,4/17/2020,0.558,0.0,0.0,0.0,2020.0,colombian pop,82.0,19931938.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4921,Anuel AA,0.735,0.691,167.994,0.0918,Fútbol & Rumba (feat. Enrique Iglesias),71.0,0.117,Happy,-2.082,221429.0,0.916,5/29/2020,0.397,1.0,2.91e-06,2.0,2020.0,reggaeton,88.0,41096825.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4922,Bad Bunny,0.772,0.697,94.011,0.0843,PA' ROMPERLA,75.0,0.0599,Happy,-5.019,194200.0,0.83,5/10/2020,0.016,1.0,0.0,7.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4923,Bad Bunny,0.762,0.81,93.992,0.254,La Zona,71.0,0.0409,Happy,-3.661,136893.0,0.801,2/28/2020,0.2,0.0,7.04e-05,1.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4924,Bad Bunny,0.683,0.514,156.019,0.0998,Hablamos Mañana,72.0,0.0469,Energetic,-4.496,240253.0,0.677,2/28/2020,0.0869,1.0,0.0,1.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4925,Natanael Cano,0.579,0.184,112.287,0.113,Arriba,73.0,0.101,Sad,-7.896,174643.0,0.577,5/5/2020,0.313,0.0,0.0,7.0,2020.0,corridos tumbados,87.0,18418690.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4926,Matias Juarez,0.864,0.427,84.973,0.114,Que Te Parece,71.0,0.387,Sad,-10.116,183059.0,0.27,9/12/2020,0.378,1.0,0.000701,11.0,2020.0,latin r&b,36.0,76677.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4927,Bad Bunny,0.802,0.446,94.026,0.153,Que Malo,72.0,0.0599,Energetic,-6.181,167975.0,0.787,2/28/2020,0.0832,0.0,0.0,7.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4928,Chema Rivas,0.854,0.484,120.023,0.221,Entre Tú y Yo,75.0,0.0617,Happy,-5.206,224000.0,0.669,2/13/2020,0.288,0.0,0.0,9.0,2020.0,flamenco urbano,47.0,78910.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4929,Adso Alejandro,0.759,0.732,178.173,0.129,Como Si Nada,75.0,0.363,Energetic,-5.761,156000.0,0.576,7/2/2020,0.405,0.0,1.03e-05,11.0,2020.0,,49.0,291579.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4930,Bad Bunny,0.59,0.712,93.094,0.659,BAD CON NICKY,72.0,0.0893,Energetic,-4.95,202240.0,0.729,5/10/2020,0.321,0.0,0.0,7.0,2020.0,reggaeton,100.0,92541142.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4931,Jowell & Randy,0.886,0.646,122.052,0.0767,Se Acabó la Cuarentena,72.0,0.109,Happy,-4.311,166971.0,0.605,8/6/2020,0.00127,1.0,0.0167,6.0,2020.0,reggaeton,71.0,4446272.0,1,191,4.757575757575758,wa,13,6.806282722513089,ni,13,6.806282722513089,no,12,6.282722513089006,ga,6,3.141361256544503,anata,6,3.141361256544503,susumitakunaru,14,34.031413612565444,0
4932,Carlos Rivera,0.739,0.73,167.891,0.292,Perdiendo la Cabeza,72.0,0.198,Energetic,-3.128,165359.0,0.837,1/31/2020,0.0917,1.0,0.0,2.0,2020.0,latin pop,72.0,4816071.0,1,245,4.103448275862069,take,12,4.8979591836734695,wanna,10,4.081632653061225,picture,10,4.081632653061225,gonna,10,4.081632653061225,wanna,6,2.4489795918367347,merrygoround,12,13.46938775510204,0
4933,Juanfran,0.827,0.486,88.064,0.084,Como Llora,72.0,0.185,Happy,-3.966,187500.0,0.629,2/7/2020,0.183,0.0,0.0,6.0,2020.0,flamenco urbano,45.0,130684.0,1,97,3.111111111111111,tap,6,6.185567010309279,drag,4,4.123711340206185,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,unknown,7,5.154639175257732,0
4934,Becky G,0.708,0.855,174.024,0.523,No Drama,71.0,0.0692,Energetic,-4.164,204828.0,0.815,10/29/2020,0.166,0.0,0.0,5.0,2020.0,reggaeton,77.0,16046269.0,1,297,4.2682926829268295,lalalala,21,7.070707070707071,lalalalala,14,4.713804713804714,hey,11,3.703703703703704,need,8,2.6936026936026938,lalalala,7,2.356902356902357,lalalalala,10,13.468013468013469,0
4935,Christian Nodal,0.626,0.825,140.046,0.201,Nace Un Borracho,75.0,0.0316,Happy,-2.984,176347.0,0.47,9/11/2020,0.522,1.0,0.0,0.0,2020.0,banda,79.0,15677559.0,1,112,5.0,yellow,4,3.571428571428572,magic,4,3.571428571428572,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,something,9,19.642857142857142,0
4936,Mr Eazi,0.87,0.489,92.025,0.108,Lento,71.0,0.11,Sad,-5.311,188910.0,0.721,12/4/2020,0.522,0.0,0.648,10.0,2020.0,afrobeats,61.0,1554855.0,1,42,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4937,Ovi,0.862,0.472,104.991,0.101,Vengo De Nada,71.0,0.0537,Happy,-4.856,221803.0,0.674,10/2/2020,0.416,0.0,0.0,4.0,2020.0,corridos tumbados,69.0,1374195.0,1,51,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4938,David Bisbal,0.748,0.607,100.053,0.093,Si Tú La Quieres,71.0,0.0685,Happy,-4.582,224761.0,0.778,4/2/2020,0.147,0.0,1.57e-06,0.0,2020.0,latin pop,70.0,4715532.0,1,74,3.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lalalalalalalalala,18,6.756756756756757,0
4939,Lit Killah,0.84,0.85,97.984,0.103,Flexin',71.0,0.0684,Happy,-6.156,179383.0,0.488,6/11/2020,0.191,1.0,0.0,10.0,2020.0,argentine trap,71.0,6049505.0,1,54,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4940,Rauw Alejandro,0.836,0.618,94.034,0.401,Soy Una Gargola,71.0,0.195,Energetic,-3.377,249344.0,0.711,11/13/2020,0.131,0.0,0.0,4.0,2020.0,reggaeton,91.0,27248121.0,1,75,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,ahah,4,1.3333333333333333,0
4941,Trueno,0.573,0.764,187.727,0.377,Ñeri,71.0,0.244,Energetic,-4.469,194735.0,0.794,7/23/2020,0.591,1.0,6.97e-06,9.0,2020.0,argentine trap,78.0,8882577.0,1,176,4.647058823529412,lets,16,9.090909090909092,keep,12,6.818181818181818,feelings,12,6.818181818181818,oh,8,4.545454545454546,oh,8,4.545454545454546,happiness,9,1.7045454545454546,0
4942,Natanael Cano,0.792,0.766,107.388,0.0748,Pacas Verdes,73.0,0.0413,Happy,-5.21,170925.0,0.711,3/20/2020,0.0427,0.0,0.0,10.0,2020.0,corridos tumbados,87.0,18418690.0,1,75,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4943,Galwaro,0.573,0.15,125.001,0.39,Like A Prayer,73.0,0.0413,Energetic,-4.447,164160.0,0.855,10/2/2020,0.00207,1.0,2.03e-05,5.0,2020.0,melbourne bounce,47.0,18868.0,1,96,4.545454545454546,no,9,9.375,matter,9,9.375,what,9,9.375,Not Found,0,0.0,Not Found,0,0.0,believe,7,6.25,0
4944,Chico Rose,0.712,0.207,124.963,0.0723,Somebody's Watching Me,75.0,0.052,Energetic,-4.922,176640.0,0.857,4/17/2020,0.0855,0.0,9.98e-05,1.0,2020.0,slap house,56.0,44736.0,1,48,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4945,LIZOT,0.684,0.265,123.937,0.172,Weekend,75.0,0.167,Energetic,-5.519,132775.0,0.916,3/27/2020,0.0612,1.0,0.000341,8.0,2020.0,slap house,65.0,105149.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4946,Victor Leksell,0.595,0.419,153.74,0.112,Svag,75.0,0.0621,Sad,-8.922,191104.0,0.528,6/17/2020,0.748,0.0,0.0,5.0,2020.0,,64.0,182885.0,1,74,4.4,ah,12,16.216216216216218,lala,12,16.216216216216218,motion,6,8.108108108108109,lala,4,5.405405405405405,Not Found,0,0.0,motion,6,0.0,0
4947,6ix9ine,0.611,0.393,178.462,0.251,GOOBA,75.0,0.341,Energetic,-5.688,132303.0,0.688,5/8/2020,0.0264,1.0,0.0,1.0,2020.0,,71.0,6897044.0,1,6508,5.066006600660066,by,1034,15.888137676705592,feat,70,1.07559926244622,me,35,0.53779963122311,love,29,0.4456054087277197,ft,24,0.3687768899815611,oceanfromtheblue,16,25.245851259987703,0
4948,Five Finger Death Punch,0.664,0.82,103.985,0.294,A Little Bit Off,72.0,0.0404,Energetic,-6.053,190718.0,0.828,2/28/2020,0.00839,1.0,0.0,0.0,2020.0,metal,74.0,6702337.0,1,55,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,disaster,8,3.636363636363636,0
4949,MATTN,0.612,0.175,128.122,0.274,The Logical Song,72.0,0.0496,Energetic,-2.984,162187.0,0.982,12/18/2020,0.00618,0.0,0.433,6.0,2020.0,big room,52.0,196639.0,1,100,5.2,down,15,15.0,down,15,15.0,dodown,5,5.0,dududududu,4,4.0,du,4,4.0,dududududu,10,1.0,0
4950,Headie One,0.767,0.524,77.052,0.109,Ain't It Different (feat. AJ Tracey & Stormzy),73.0,0.216,Energetic,-6.805,196363.0,0.569,8/20/2020,0.00988,0.0,1.45e-05,4.0,2020.0,uk drill,65.0,632174.0,1,41,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4951,K-391,0.81,0.193,116.019,0.137,End of Time,74.0,0.0399,Energetic,-5.664,187560.0,0.7,3/6/2020,0.267,0.0,6.69e-05,4.0,2020.0,,64.0,451976.0,1,62,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4952,LA Vision,0.744,0.325,116.0,0.363,Hollywood,72.0,0.0291,Energetic,-6.02,199655.0,0.793,5/29/2020,0.00851,0.0,0.000231,7.0,2020.0,,48.0,10777.0,1,71,2.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,ah,2,0.0,0
4953,CORPSE,0.904,0.351,130.074,0.296,White Tee,74.0,0.179,Energetic,-3.528,121846.0,0.854,3/21/2020,0.0175,0.0,9.7e-05,5.0,2020.0,dark trap,63.0,2399994.0,1,311,3.772727272727273,like,22,7.07395498392283,am,15,4.823151125401929,who,14,4.501607717041801,me,12,3.858520900321544,am,6,1.929260450160772,anything,8,11.57556270096463,0
4954,XXXTENTACION,0.509,0.151,97.767,0.23,Riot,74.0,0.442,Energetic,-8.027,78681.0,0.542,6/1/2020,0.019,0.0,0.00639,3.0,2020.0,emo rap,87.0,49432520.0,1,63,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4955,Bring Me The Horizon,0.434,0.428,92.541,0.0916,Kingslayer (feat. BABYMETAL),73.0,0.147,Energetic,-2.749,220042.0,0.929,10/30/2020,0.000207,1.0,0.00109,1.0,2020.0,metalcore,79.0,6312464.0,1,90,4.375,beautiful,18,20.0,world,9,10.0,boy,9,10.0,only,9,10.0,its,6,6.666666666666667,beautiful,9,1.1111111111111112,0
4956,LUM!X,0.673,0.687,125.061,0.209,The Passenger (LaLaLa) [feat. MOKABY],73.0,0.137,Energetic,-6.178,159360.0,0.771,1/17/2020,0.0609,0.0,0.000277,0.0,2020.0,slap house,67.0,210362.0,1,86,2.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,zipangu,7,16.27906976744186,0
4957,Tyla Yaweh,0.737,0.156,160.058,0.176,High Right Now (feat. Wiz Khalifa) - Remix,73.0,0.0498,Energetic,-7.003,175759.0,0.548,1/31/2020,0.0127,0.0,9.76e-06,4.0,2020.0,melodic rap,54.0,539464.0,1,121,3.421052631578948,stay,4,3.3057851239669422,real,4,3.3057851239669422,us,4,3.3057851239669422,Not Found,0,0.0,Not Found,0,0.0,attract,7,9.090909090909092,0
4958,Kygo,0.681,0.429,119.961,0.11,Hot Stuff,75.0,0.148,Energetic,-5.749,199008.0,0.773,9/18/2020,0.019,1.0,1.28e-06,5.0,2020.0,tropical house,81.0,8586945.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4959,CORPSE,0.644,0.522,164.158,0.377,Cat Girls Are Ruining My Life!,74.0,0.473,Energetic,-6.985,97317.0,0.883,3/11/2020,0.0119,1.0,0.0,1.0,2020.0,dark trap,63.0,2399994.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4960,G-Eazy,0.569,0.361,82.011,0.312,Hate The Way (feat. blackbear),73.0,0.266,Energetic,-3.844,214363.0,0.865,10/16/2020,0.0673,0.0,0.0,4.0,2020.0,,78.0,5839563.0,1,49,4.666666666666667,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,please,6,2.0408163265306123,0
4961,Eminem,0.733,0.525,148.0,0.674,Higher,74.0,0.218,Energetic,-4.758,222037.0,0.82,12/18/2020,0.0143,0.0,0.0,4.0,2020.0,rap,91.0,98631229.0,1,71,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
4962,Bee Gees,0.702,0.953,103.564,0.147,Stayin Alive,79.0,0.0343,Happy,-9.256,285373.0,0.773,11/20/2020,0.0288,0.0,0.00871,10.0,2020.0,disco,78.0,8714243.0,1,7534,4.9201451905626135,that,114,1.513140430050438,was,99,1.3140430050438014,swift:,78,1.0353066100345103,mccartney:,77,1.0220334483674012,so,74,0.9822139633660738,playeverythingmyself,20,14.22882930714096,0
4963,Jawsh 685,0.827,0.679,95.003,0.258,Sweet & Sour (feat. Lauv & Tyga),71.0,0.0934,Happy,-5.324,163228.0,0.73,9/4/2020,0.092,1.0,1.35e-05,1.0,2020.0,,59.0,139693.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4964,Flume,0.56,0.424,159.96,0.083,The Difference,74.0,0.0909,Energetic,-1.148,139663.0,0.865,3/11/2020,0.255,1.0,0.000153,1.0,2020.0,future bass,71.0,2484848.0,1,139,5.518518518518518,that,7,5.035971223021583,no,5,3.597122302158273,way,4,2.8776978417266186,Not Found,0,0.0,Not Found,0,0.0,tantatakatan,12,27.33812949640288,0
4965,Young T & Bugsey,0.959,0.346,107.998,0.136,Don't Rush (feat. DaBaby),75.0,0.257,Energetic,-7.857,201960.0,0.508,6/12/2020,0.144,1.0,9.82e-05,2.0,2020.0,afroswing,54.0,368801.0,1,257,3.3793103448275863,is,6,2.3346303501945527,done,6,2.3346303501945527,with,6,2.3346303501945527,all,5,1.9455252918287935,see,5,1.9455252918287935,something,9,28.01556420233463,0
4966,Khruangbin,0.635,0.619,111.563,0.0997,Texas Sun,75.0,0.0343,Happy,-10.007,252812.0,0.631,2/7/2020,0.0378,1.0,0.138,7.0,2020.0,,72.0,2052221.0,1,375,4.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,azerbaijan,10,4.266666666666667,0
4967,Spacey Jane,0.629,0.699,111.961,0.108,Booster Seat,72.0,0.0263,Happy,-5.402,268880.0,0.551,6/12/2020,0.0418,1.0,1.18e-06,11.0,2020.0,surf rock,61.0,252771.0,1,586,4.373134328358209,but,13,2.218430034129693,say,9,1.5358361774744027,so,9,1.5358361774744027,why,8,1.3651877133105803,dont,8,1.3651877133105803,antihomophobic,14,29.35153583617748,0
4968,DaBaby,0.709,0.754,162.973,0.0971,BLIND (feat. Young Thug),74.0,0.346,Energetic,-6.503,153467.0,0.679,8/4/2020,0.0115,0.0,0.0,11.0,2020.0,,79.0,12535560.0,1,3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,lyrics,6,100.0,0
4969,Central Cee,0.905,0.757,144.892,0.113,Day in the Life,74.0,0.357,Happy,-7.979,188690.0,0.571,6/15/2020,0.228,1.0,0.0,2.0,2020.0,uk drill,84.0,7923305.0,1,863,4.059523809523809,we,23,2.6651216685979144,that,17,1.969872537659328,so,15,1.7381228273464655,once,14,1.6222479721900347,know,13,1.5063731170336037,thosecameras,12,23.05909617612978,0
4970,Diplo,0.751,0.407,124.0,0.114,Turn Back Time,71.0,0.0333,Energetic,-7.974,147261.0,0.786,11/20/2020,0.181,0.0,0.000935,10.0,2020.0,moombahton,78.0,2758525.0,1,435,4.205128205128205,with,7,1.6091954022988506,attitude,7,1.6091954022988506,me,6,1.3793103448275863,retro,6,1.3793103448275863,new,6,1.3793103448275863,photographers,13,45.28735632183908,0
4971,Russ,0.846,0.597,90.006,0.093,BEST ON EARTH (feat. BIA) - Bonus,74.0,0.078,Happy,-3.512,160720.0,0.748,1/31/2020,0.188,0.0,0.0,5.0,2020.0,,74.0,5341869.0,1,661,3.82089552238806,ekipa,22,3.3282904689863844,nie,14,2.118003025718608,nasz,11,1.6641452344931922,w,10,1.51285930408472,jest,10,1.51285930408472,przebijamy,10,25.264750378214828,0
4972,Dermot Kennedy,0.642,0.38,80.444,0.122,Days Like This,71.0,0.198,Sad,-9.25,149803.0,0.214,11/6/2020,0.909,1.0,0.0,3.0,2020.0,,70.0,1608975.0,1,369,4.447368421052632,na,15,4.065040650406504,w,11,2.9810298102981028,z,6,1.6260162601626016,bo,6,1.6260162601626016,nie,6,1.6260162601626016,dancehallem,11,20.86720867208672,0
4973,Pop Smoke,0.764,0.461,97.02,0.215,Enjoy Yourself (feat. Karol G),73.0,0.0927,Happy,-6.761,197938.0,0.676,7/3/2020,0.389,0.0,0.0,11.0,2020.0,brooklyn drill,78.0,15062828.0,1,307,3.9166666666666665,na,14,4.5602605863192185,bandyta,12,3.908794788273616,pani,12,3.908794788273616,nie,10,3.257328990228013,co,8,2.6058631921824102,kontrowersja,12,19.54397394136808,0
4974,Surfaces,0.765,0.497,144.958,0.114,Take It Easy,73.0,0.0456,Happy,-5.616,212850.0,0.689,2/28/2020,0.236,1.0,7.39e-06,6.0,2020.0,,65.0,962365.0,1,238,4.2926829268292686,tak,14,5.882352941176471,tak,6,2.5210084033613445,tak,6,2.5210084033613445,nie,4,1.680672268907563,w,4,1.680672268907563,magicznie,9,7.142857142857143,0
4975,$NOT,0.902,0.646,103.984,0.094,Like Me (feat. iann dior),73.0,0.0979,Happy,-7.945,167147.0,0.462,10/30/2020,0.19,1.0,2.15e-06,7.0,2020.0,,65.0,1564409.0,1,332,4.45945945945946,yeah,16,4.819277108433735,ooh,12,3.614457831325301,tak,11,3.3132530120481927,nie,10,3.0120481927710845,yeah,8,2.409638554216868,przekrzykiwany,14,16.867469879518072,0
4976,Sam Smith,0.483,0.307,171.649,0.098,To Die For,75.0,0.0738,Sad,-7.889,193795.0,0.361,2/14/2020,0.832,1.0,4.66e-06,0.0,2020.0,soft pop,84.0,25498174.0,1,582,4.12,moonwalk,37,6.357388316151202,like,17,2.9209621993127146,diamonds,13,2.233676975945017,dance,13,2.233676975945017,mike,12,2.061855670103093,springfield,11,37.11340206185567,0
4977,Tion Wayne,0.821,0.739,145.066,0.319,I Dunno (feat. Dutchavelli & Stormzy),73.0,0.342,Energetic,-7.237,178138.0,0.666,5/29/2020,0.0954,1.0,0.0,1.0,2020.0,uk drill,64.0,1227544.0,1,479,4.96078431372549,w,22,4.592901878914405,nie,18,3.757828810020877,na,12,2.5052192066805845,z,11,2.2964509394572024,jak,10,2.0876826722338206,szesnastolatkiem,16,17.32776617954071,0
4978,Halsey,0.667,0.187,92.043,0.181,Graveyard,75.0,0.0747,Energetic,-5.127,181806.0,0.583,1/17/2020,0.231,0.0,4.48e-05,11.0,2020.0,,83.0,22014369.0,1,201,4.782608695652174,mnie,14,6.965174129353234,boli,10,4.975124378109452,ciebie,8,3.9800995024875614,nie,7,3.482587064676617,Not Found,0,0.0,wyprzedzasz,11,15.92039800995025,0
4979,Lennon Stella,0.696,0.7,115.982,0.174,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,75.0,0.0309,Happy,-6.113,160289.0,0.686,4/23/2020,0.262,0.0,0.0,5.0,2020.0,,61.0,390726.0,1,449,4.047619047619048,w,11,2.4498886414253898,nie,10,2.2271714922049,jak,10,2.2271714922049,bo,7,1.55902004454343,oh,6,1.33630289532294,zaaferowany,11,18.93095768374165,1
4980,Pop Smoke,0.548,0.557,119.987,0.0788,Gangstas,75.0,0.102,Energetic,-7.434,160000.0,0.506,7/3/2020,0.203,0.0,0.0001,4.0,2020.0,brooklyn drill,78.0,15062828.0,1,395,3.333333333333333,new,12,3.037974683544304,na,11,2.7848101265822787,jak,8,2.0253164556962027,name,7,1.7721518987341771,w,7,1.7721518987341771,najchujowszego,14,46.32911392405063,0
4981,Tyla Yaweh,0.796,0.737,173.852,0.126,Stuntin' On You (feat. DaBaby),73.0,0.277,Energetic,-5.165,141123.0,0.683,7/17/2020,0.0111,0.0,2.58e-06,10.0,2020.0,melodic rap,54.0,539464.0,1,312,3.939393939393939,w,10,3.2051282051282053,z,9,2.8846153846153846,ty,9,2.8846153846153846,tylko,8,2.5641025641025643,mnie,8,2.5641025641025643,dziewczynami,12,26.602564102564106,0
