words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
276,3.707317073170732,jag,14,5.072463768115942,Jag,12,4.3478260869565215,kan,11,3.9855072463768115,du,10,3.6231884057971016,som,10,3.6231884057971016,promenad,8,8.333333333333334,0
513,4.2023809523809526,jag,19,3.7037037037037037,som,12,2.3391812865497075,det,12,2.3391812865497075,animal,11,2.1442495126705654,Jag,10,1.949317738791423,ghettoungen,11,27.87524366471735,0
461,4.104166666666667,jag,17,3.6876355748373104,att,15,3.2537960954446854,faktum,12,2.6030368763557483,Det,9,1.9522776572668112,och,9,1.9522776572668112,familjemedlemmarna,18,26.030368763557483,0
442,3.9838709677419355,jag,10,2.262443438914027,de,8,1.8099547511312217,och,7,1.583710407239819,dans,7,1.583710407239819,ville,6,1.3574660633484164,tunnelseende,12,33.2579185520362,0
314,3.909090909090909,jag,11,3.5031847133757963,med,7,2.229299363057325,dina,7,2.229299363057325,Vi,6,1.910828025477707,ska,6,1.910828025477707,Ohwoahwoahwoahwoahwoah,22,26.751592356687897,0
374,3.4838709677419355,inte,12,3.2085561497326203,du,10,2.6737967914438503,att,8,2.1390374331550803,om,8,2.1390374331550803,para,8,2.1390374331550803,traumatiserad,13,31.818181818181817,0
579,4.097222222222222,jag,14,2.4179620034542313,det,9,1.5544041450777202,en,9,1.5544041450777202,ah,9,1.5544041450777202,men,7,1.2089810017271156,sedlananana,11,35.060449050086355,0
449,4.108108108108108,ey,14,3.11804008908686,det,11,2.4498886414253898,jag,11,2.4498886414253898,att,9,2.0044543429844097,inte,8,1.78173719376392,extravagant,11,22.271714922048996,0
236,4.6,av,5,2.1186440677966103,De,5,2.1186440677966103,och,5,2.1186440677966103,de,5,2.1186440677966103,landsfader,4,1.694915254237288,Traditioner,11,17.372881355932204,0
360,3.7115384615384617,jag,20,5.555555555555555,ba,11,3.0555555555555554,Vi,10,2.7777777777777777,det,10,2.7777777777777777,skit,8,2.2222222222222223,Tjugofyrasju,12,24.166666666666668,0
444,3.549019607843137,vad,14,3.1531531531531534,vi,13,2.9279279279279278,inte,10,2.2522522522522523,det,10,2.2522522522522523,min,9,2.027027027027027,GoreTexstil,11,20.045045045045047,0
518,3.8823529411764706,inte,13,2.5096525096525095,vi,13,2.5096525096525095,stora,12,2.3166023166023164,jag,9,1.7374517374517375,var,7,1.3513513513513513,grishoran,9,24.324324324324323,0
489,3.6607142857142856,som,16,3.2719836400817996,ooh,16,3.2719836400817996,yeah,16,3.2719836400817996,ett,10,2.044989775051125,har,10,2.044989775051125,traumatiserad,13,16.768916155419223,0
491,4.140350877192983,som,15,3.054989816700611,jag,14,2.8513238289205702,den,12,2.443991853360489,har,7,1.4256619144602851,mig,7,1.4256619144602851,Mothafucker,11,21.9959266802444,0
1431,3.719178082191781,ne,37,2.585604472396925,je,36,2.5157232704402515,u,33,2.3060796645702304,da,32,2.236198462613557,mi,23,1.607267645003494,svugdjesvugdje,14,29.83927323549965,0
340,4.0,jag,12,3.5294117647058822,inte,11,3.235294117647059,som,11,3.235294117647059,hela,10,2.9411764705882355,ah,7,2.0588235294117645,KondiKonditionen,16,24.11764705882353,0
530,4.507936507936508,jag,16,3.018867924528302,det,15,2.830188679245283,inte,9,1.6981132075471699,de,9,1.6981132075471699,att,7,1.320754716981132,Louisbutiken,12,27.169811320754718,0
346,4.35,feel,18,5.202312138728324,good,16,4.624277456647399,gonna,15,4.335260115606936,bout,14,4.046242774566474,Oohoohoohooh,12,3.468208092485549,Oohoohoohooh,12,12.716763005780347,0
561,3.921875,det,25,4.45632798573975,riktigt,22,3.9215686274509802,Jag,19,3.3868092691622103,om,17,3.0303030303030303,jag,17,3.0303030303030303,kommentarer,11,18.003565062388592,0
229,4.6571428571428575,me,9,3.930131004366812,You,8,3.493449781659389,do,8,3.493449781659389,do,7,3.056768558951965,Ohohooh,7,3.056768558951965,fingerprints,12,18.777292576419214,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
364,4.066666666666666,me,16,4.395604395604396,got,13,3.5714285714285716,best,13,3.5714285714285716,Cause,9,2.4725274725274726,like,6,1.6483516483516483,sleeping,8,9.065934065934066,0
500,4.365384615384615,vi,15,3.0,en,13,2.6,jag,9,1.8,det,9,1.8,du,8,1.6,vakuummaskinerna,16,27.6,0
477,4.106060606060606,en,13,2.7253668763102725,vi,13,2.7253668763102725,har,11,2.3060796645702304,oss,10,2.0964360587002098,AMG,10,2.0964360587002098,versioner,9,12.578616352201259,0
428,4.0,det,17,3.97196261682243,jag,17,3.97196261682243,inte,13,3.0373831775700935,att,9,2.102803738317757,av,7,1.6355140186915889,skyldighet,10,23.364485981308412,0
344,3.6166666666666667,jag,11,3.197674418604651,det,9,2.616279069767442,en,8,2.3255813953488373,Jag,6,1.744186046511628,mig,6,1.744186046511628,revolution,10,21.802325581395348,0
121,5.285714285714286,youre,5,4.132231404958677,laughing,4,3.3057851239669422,contagious,4,3.3057851239669422,Its,4,3.3057851239669422,These,4,3.3057851239669422,contagious,10,20.66115702479339,0
458,4.174603174603175,de,19,4.148471615720524,har,11,2.4017467248908297,som,8,1.7467248908296944,Jag,7,1.5283842794759825,en,7,1.5283842794759825,Powpowpowpow,12,25.32751091703057,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
333,4.245283018867925,like,21,6.306306306306307,that,21,6.306306306306307,our,16,4.804804804804805,rich,16,4.804804804804805,can,11,3.3033033033033035,dreamland,9,9.90990990990991,0
11951,5.770208900999092,his,181,1.514517613588821,with,153,1.2802275960170697,as,149,1.2467575935068196,that,141,1.1798175884863191,was,127,1.0626725797004435,Transcendentalists,18,20.1071040080328,0
225,4.153846153846154,out,5,2.2222222222222223,me,4,1.7777777777777777,fight,4,1.7777777777777777,one,4,1.7777777777777777,here,4,1.7777777777777777,controlling,11,24.88888888888889,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
230,4.222222222222222,jag,14,6.086956521739131,din,9,3.9130434782608696,vakthund,6,2.608695652173913,och,5,2.1739130434782608,du,4,1.7391304347826086,rabiesattacker,14,30.0,0
462,3.7045454545454546,And,18,3.896103896103896,me,18,3.896103896103896,will,17,3.6796536796536796,if,16,3.463203463203463,want,16,3.463203463203463,Relationships,13,24.89177489177489,0
247,4.28,not,9,3.6437246963562755,now,8,3.2388663967611335,cant,8,3.2388663967611335,moving,6,2.42914979757085,forward,6,2.42914979757085,destination,11,9.7165991902834,0
260,3.608695652173913,good,22,8.461538461538462,life,16,6.153846153846154,is,13,5.0,All,12,4.615384615384615,need,10,3.8461538461538463,stepping,8,11.923076923076923,0
601,3.081967213114754,w,8,1.3311148086522462,som,8,1.3311148086522462,wie,7,1.1647254575707155,lebo,7,1.1647254575707155,na,6,0.9983361064891847,Kumoterstwo,11,47.08818635607321,0
136,5.684210526315789,Hani,12,8.823529411764707,gibi,10,7.352941176470588,Sanki,6,4.411764705882353,de,4,2.9411764705882355,zaman,4,2.9411764705882355,bilmediysen,11,5.882352941176471,0
183,3.380952380952381,la,17,9.289617486338798,Que,13,7.103825136612022,Las,7,3.8251366120218577,de,7,3.8251366120218577,el,5,2.73224043715847,escepticismo,12,43.169398907103826,0
59,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,blossoms,8,3.389830508474576,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
414,4.531914893617022,got,13,3.140096618357488,hurt,12,2.898550724637681,feelings,10,2.4154589371980677,that,7,1.6908212560386473,all,6,1.4492753623188406,autobiographical,16,33.81642512077295,0
417,3.8135593220338984,el,26,6.235011990407674,que,19,4.556354916067146,Y,13,3.117505995203837,aire,12,2.8776978417266186,poderosos,10,2.3980815347721824,pensamiento,11,22.062350119904078,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
265,2.875,nech,13,4.90566037735849,se,11,4.150943396226415,mi,8,3.018867924528302,slzy,7,2.641509433962264,To,6,2.2641509433962264,chobotnic,9,9.433962264150944,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
176,4.323529411764706,ay,7,3.977272727272727,ako,6,3.409090909090909,love,6,3.409090909090909,you,5,2.840909090909091,boy,5,2.840909090909091,nangyayaring,12,30.113636363636363,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
64,5.588235294117647,isch,6,9.375,ja,4,6.25,soberland,4,6.25,Not Found,0,0.0,Not Found,0,0.0,Svogellisi,10,0.0,0
345,5.305555555555555,Pillemann,51,14.782608695652174,Otze,36,10.434782608695652,Jan,35,10.144927536231885,Arsch,33,9.565217391304348,Otze,32,9.27536231884058,Lalalalalala,12,11.884057971014492,0
213,4.24,love,26,12.206572769953052,And,11,5.164319248826291,good,5,2.347417840375587,most,4,1.8779342723004695,Not Found,0,0.0,afternoons,10,30.046948356807512,0
195,3.8125,her,5,2.5641025641025643,Galway,4,2.051282051282051,was,4,2.051282051282051,She,4,2.051282051282051,And,4,2.051282051282051,Blackbird,9,55.38461538461539,0
285,3.35,du,14,4.912280701754386,og,14,4.912280701754386,Har,9,3.1578947368421053,som,8,2.807017543859649,det,7,2.456140350877193,skapningens,11,23.859649122807017,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
9065,4.823050058207218,or,96,1.0590182018753447,not,83,0.9156094870380584,with,82,0.9045780474351903,his,81,0.8935466078323221,Of,71,0.7832322118036403,intelligential;,15,29.332597904026475,1
460,4.152941176470589,ich,19,4.130434782608695,du,17,3.6956521739130435,und,8,1.7391304347826086,dir,8,1.7391304347826086,mein,8,1.7391304347826086,Bitchfresse,11,23.043478260869566,1
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
279,3.7142857142857144,baby,16,5.734767025089606,Halbstark,12,4.301075268817204,oh,8,2.867383512544803,ich,8,2.867383512544803,der,7,2.5089605734767026,Nackenklatscher,15,44.086021505376344,0
168,3.21875,en,10,5.9523809523809526,vos,8,4.761904761904762,Y,6,3.5714285714285716,me,6,3.5714285714285716,En,6,3.5714285714285716,canciones,9,15.476190476190476,0
312,3.963636363636364,de,14,4.487179487179487,kon,13,4.166666666666667,ik,10,3.2051282051282053,lippen,9,2.8846153846153846,op,9,2.8846153846153846,allermooiste,12,23.076923076923077,0
3726,4.249283667621777,that,45,1.2077294685990339,get,35,0.9393451422436929,this,31,0.8319914117015567,You,26,0.6977992485238862,with,25,0.6709608158883521,anglestriangles,15,31.052066559312937,1
114,3.5517241379310347,que,8,7.017543859649122,me,6,5.2631578947368425,No,6,5.2631578947368425,Y,5,4.385964912280702,tu,5,4.385964912280702,necesitabas,11,14.035087719298245,0
2092,3.884,ik,60,2.8680688336520075,niet,40,1.9120458891013383,die,39,1.864244741873805,een,37,1.768642447418738,Ik,33,1.5774378585086042,Vriendschapsverzoeken,21,32.60038240917782,1
354,3.9607843137254903,time,7,1.9774011299435028,never,6,1.694915254237288,love,6,1.694915254237288,So,5,1.4124293785310735,all,5,1.4124293785310735,underground,11,31.638418079096045,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
324,3.9615384615384617,me,11,3.3950617283950617,So,11,3.3950617283950617,what,9,2.7777777777777777,if,9,2.7777777777777777,just,9,2.7777777777777777,everything,10,20.061728395061728,0
339,3.604651162790698,nie,12,3.5398230088495577,mi,10,2.949852507374631,Nie,7,2.0648967551622417,ciszy,5,1.4749262536873156,w,4,1.1799410029498525,spojrzeniem,11,23.59882005899705,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
187,4.266666666666667,calling,12,6.4171122994652405,is,10,5.347593582887701,All,6,3.2085561497326203,Calling,6,3.2085561497326203,name,6,3.2085561497326203,everything,10,15.508021390374331,0
5087,6.574239713774597,school,108,2.123058777275408,or,101,1.9854531157853352,shall,55,1.081187340279143,with,46,0.9042657755061922,as,44,0.8649498722233143,Disproportionately,18,12.50245724395518,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
218,5.871794871794871,HubHubHubschraubereinsatz,40,18.34862385321101,ist,8,3.669724770642202,Wenn,5,2.293577981651376,Christoph,4,1.834862385321101,4,4,1.834862385321101,HubHubHubschraubereinsatz,25,29.357798165137616,0
28,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
609,4.203125,gonna,8,1.3136288998357963,You,6,0.9852216748768473,get,6,0.9852216748768473,just,6,0.9852216748768473,like,5,0.8210180623973727,SUPERTHINGSONCUPS,17,39.57307060755337,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
385,4.181818181818182,je,14,3.6363636363636362,v,10,2.5974025974025974,na,6,1.5584415584415585,jsou,4,1.0389610389610389,furt,4,1.0389610389610389,podporujete,11,31.68831168831169,0
185,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
389,3.6129032258064515,te,16,4.113110539845758,que,16,4.113110539845758,mi,14,3.5989717223650386,no,12,3.0848329048843186,tu,11,2.827763496143959,encontraras,11,22.62210796915167,0
131,5.230769230769231,Allahu,14,10.687022900763358,Akbar,14,10.687022900763358,Ya,10,7.633587786259542,Muhammad,8,6.106870229007634,Allahuma,4,3.053435114503817,Rahmaanun,9,42.74809160305343,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
2194,4.160427807486631,je,76,3.463992707383774,de,69,3.144940747493163,que,50,2.2789425706472195,la,44,2.0054694621695535,le,34,1.5496809480401095,Antipsychotiques,16,21.513217866909756,0
186,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
151,4.65625,vagy,12,7.947019867549669,Mirt,8,5.298013245033113,flsz,8,5.298013245033113,Szabadon,8,5.298013245033113,lsz,8,5.298013245033113,kisrtenek,9,8.609271523178808,0
143,4.625,Pela,10,6.993006993006993,de,7,4.895104895104895,posso,6,4.195804195804196,pela,5,3.4965034965034967,em,5,3.4965034965034967,muralhas,8,14.685314685314685,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
363,4.081632653061225,que,17,4.683195592286501,Deus,16,4.40771349862259,tem,16,4.40771349862259,pra,16,4.40771349862259,mim,16,4.40771349862259,mostrarei,9,4.132231404958677,0
18330,4.638389647735442,:,2356,12.853246044735407,ft,463,2.5259138025095473,La,88,0.4800872885979269,la,50,0.27277686852154936,La,47,0.2564102564102564,Nobodylikesbirdie,17,16.863066012002182,1
47,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,hope,4,4.25531914893617,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
199,3.6216216216216215,Si,13,6.532663316582915,tu,13,6.532663316582915,te,10,5.025125628140704,amor,9,4.522613065326633,No,9,4.522613065326633,silencio,8,10.552763819095478,0
172,4.533333333333333,Hello,6,3.488372093023256,black,6,3.488372093023256,How,4,2.3255813953488373,again,4,2.3255813953488373,Not Found,0,0.0,revelation,10,18.6046511627907,0
214,3.260869565217391,que,10,4.672897196261682,si,10,4.672897196261682,Te,6,2.803738317757009,querer,6,2.803738317757009,Como,6,2.803738317757009,preguntaste,11,17.289719626168225,0
19357,4.959492140266022,MR,388,2.004442837216511,Mr,299,1.5446608462055071,WHITE,164,0.8472387250090406,his,154,0.7955778271426357,is,128,0.661259492689983,Iwonttellthemanything,21,12.584594720256238,1
276,3.4444444444444446,me,26,9.420289855072463,Ik,19,6.884057971014493,van,14,5.072463768115942,wil,13,4.7101449275362315,je,13,4.7101449275362315,opnieuwwwww,11,13.043478260869565,0
482,3.7586206896551726,o,69,14.315352697095436,tem,41,8.506224066390041,que,34,7.053941908713693,melhor,33,6.846473029045643,Deus,32,6.639004149377594,perdido,7,0.0,0
99,4.5,Last,4,4.040404040404041,call,4,4.040404040404041,alcohol,4,4.040404040404041,Not Found,0,0.0,Not Found,0,0.0,limitation,10,44.44444444444444,0
197,4.111111111111111,que,16,8.121827411167512,te,7,3.553299492385787,en,6,3.045685279187817,de,6,3.045685279187817,lo,6,3.045685279187817,Comprenderias,13,46.192893401015226,0
329,3.63265306122449,el,11,3.3434650455927053,la,11,3.3434650455927053,en,8,2.43161094224924,sus,7,2.127659574468085,con,5,1.5197568389057752,lanzagranadas,13,50.45592705167173,0
4339,4.50132625994695,ft,159,3.6644388107858954,Lil,26,0.5992164093109011,Remix,24,0.5531228393639087,My,14,0.3226549896289468,Me,14,0.3226549896289468,carolesdaughter,15,46.093569946992396,0
189,3.7037037037037037,You,9,4.761904761904762,holes,9,4.761904761904762,at,9,4.761904761904762,moon,9,4.761904761904762,shooting,8,4.232804232804233,shooting,8,20.105820105820104,0
120,3.1875,que,12,10.0,Tu,6,5.0,la,6,5.0,Dile,5,4.166666666666667,Luna,4,3.3333333333333335,Contemplandote,14,48.333333333333336,0
596,3.9069767441860463,You,36,6.040268456375839,cant,36,6.040268456375839,buy,36,6.040268456375839,that,10,1.6778523489932886,am,9,1.5100671140939597,consumption,11,30.70469798657718,0
442,4.03125,me,25,5.656108597285068,just,13,2.9411764705882355,so,10,2.262443438914027,let,9,2.0361990950226243,go,9,2.0361990950226243,headlights,10,18.778280542986426,0
230,4.027777777777778,min,11,4.782608695652174,vi,8,3.4782608695652173,av,8,3.4782608695652173,som,7,3.0434782608695654,och,7,3.0434782608695654,bakgrundsljud,13,8.26086956521739,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
628,3.97,me,25,3.9808917197452227,yuh,20,3.1847133757961785,mi,17,2.7070063694267517,like,16,2.5477707006369426,come,16,2.5477707006369426,satellite,9,11.305732484076433,1
570,4.1,Ive,12,2.1052631578947367,seen,12,2.1052631578947367,had,12,2.1052631578947367,go,10,1.7543859649122806,but,9,1.5789473684210527,wrongdoings,11,24.736842105263158,1
128,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,three,5,3.125,0
122,4.791666666666667,ang,6,4.918032786885246,ko,6,4.918032786885246,At,5,4.098360655737705,hindi,5,4.098360655737705,ng,4,3.278688524590164,hahanaphanapin,14,30.327868852459016,0
3,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Lyrics,6,100.0,0
259,3.484848484848485,de,17,6.563706563706564,me,13,5.019305019305019,el,12,4.633204633204633,un,10,3.861003861003861,pasa,10,3.861003861003861,cotorrearme,11,13.8996138996139,0
